4925.2,1979.5,5304.5,2135,5683.9,2290.6
4921.4,1988.7,5299.1,2148,5676.9,2307.4
4917.4,1997.9,5293.6,2161,5669.7,2324.1
4913.4,2007,5287.9,2173.9,5662.4,2340.8
4909.3,2016.1,5282.1,2186.8,5654.9,2357.4
4905.1,2025.2,5276.2,2199.6,5647.3,2373.9
4900.8,2034.2,5270.1,2212.3,5639.4,2390.3
4896.4,2043.2,5263.9,2225,5631.5,2406.7
4891.9,2052.2,5257.6,2237.6,5623.3,2423
4887.4,2061.1,5251.2,2250.1,5615,2439.2
4882.7,2069.9,5244.6,2262.6,5606.5,2455.3
4878,2078.7,5237.9,2275,5597.9,2471.3
4873.1,2087.5,5231.1,2287.3,5589.1,2487.2
4868.2,2096.2,5224.2,2299.6,5580.2,2503.1
4863.2,2104.8,5217.1,2311.8,5571,2518.8
4858.1,2113.5,5209.9,2324,5561.8,2534.5
4852.9,2122,5202.6,2336,5552.4,2550.1
4847.7,2130.5,5195.2,2348,5542.8,2565.5
4842.3,2139,5187.7,2359.9,5533,2580.9
4836.9,2147.4,5180,2371.8,5523.2,2596.2
4831.4,2155.7,5172.3,2383.5,5513.1,2611.4
4825.8,2164,5164.4,2395.2,5502.9,2626.5
4820.1,2172.2,5156.3,2406.8,5492.6,2641.4
4814.3,2180.4,5148.2,2418.3,5482.1,2656.3
4808.5,2188.5,5140,2429.8,5471.5,2671.1
4802.6,2196.6,5131.6,2441.1,5460.7,2685.7
4796.6,2204.6,5123.2,2452.4,5449.7,2700.3
4790.5,2212.5,5114.6,2463.6,5438.7,2714.7
4784.3,2220.4,5105.9,2474.7,5427.5,2729.1
4778.1,2228.2,5097.1,2485.7,5416.1,2743.3
4771.8,2235.9,5088.2,2496.7,5404.6,2757.4
4765.4,2243.6,5079.2,2507.5,5392.9,2771.4
4758.9,2251.2,5070,2518.2,5381.2,2785.2
4752.3,2258.8,5060.8,2528.9,5369.2,2799
4745.7,2266.3,5051.4,2539.4,5357.2,2812.6
4739,2273.7,5042,2549.9,5345,2826.1
4732.2,2281.1,5032.4,2560.3,5332.7,2839.5
4725.4,2288.3,5022.8,2570.6,5320.2,2852.8
4718.5,2295.6,5013,2580.7,5307.6,2865.9
4711.5,2302.7,5003.2,2590.8,5294.9,2878.9
4711.5,2302.7,5003.2,2590.8,5294.9,2878.9
4701.5,2312.7,4993.2,2600.8,5284.9,2888.9
4691.5,2322.7,4983.2,2610.8,5274.9,2898.9
4681.5,2332.7,4973.2,2620.8,5264.9,2908.9
4671.5,2342.7,4963.2,2630.8,5254.9,2918.9
4661.5,2352.7,4953.2,2640.8,5244.9,2928.9
4651.5,2362.7,4943.2,2650.8,5234.9,2938.9
4641.5,2372.7,4933.2,2660.8,5224.9,2948.9
4631.5,2382.7,4923.2,2670.8,5214.9,2958.9
4621.5,2392.7,4913.2,2680.8,5204.9,2968.9
4611.5,2402.7,4903.2,2690.8,5194.9,2978.9
4601.5,2412.7,4893.2,2700.8,5184.9,2988.9
4591.5,2422.7,4883.2,2710.8,5174.9,2998.9
4581.5,2432.7,4873.2,2720.8,5164.9,3008.9
4571.5,2442.7,4863.2,2730.8,5154.9,3018.9
4561.5,2452.7,4853.2,2740.8,5144.9,3028.9
4551.5,2462.7,4843.2,2750.8,5134.9,3038.9
4541.5,2472.7,4833.2,2760.8,5125,3048.9
4531.5,2482.7,4823.3,2770.8,5115,3058.9
